Descripcion,Valor
Ingresos totales,0.0
Costo de ganancias,0.0
Ganancia bruta,0.0
Gastos operativos,0.0
Gastos operativos totales,0.0
Ingresos o pérdidas operativos,0.0
Gastos de interés,0.0
Ingreso antes de impuestos,0.0
Impuesto a las ganancias,0.0
Ingreso de operaciones continuas,0.0
Ingresos netos,0.0
Ingreso neto disponible para accionistas comunes,0.0
EPS básicas,105.35
BPA diluido,105.35
Promedio de acciones básicas,4656988.0
Promedio de acciones diluidas,4656988.0
